vx0,vy0,vz0,ax,ay,az,start_speed,left_handed_pitcher
7.411748391,-138.7860067,-4.66458558,-25.09124271,31.64894183,-19.95424681,95.5,0
3.850457035,-140.087739,-6.859814674,-22.89201408,30.45864265,-23.34238573,96.3,0
6.299159871,-138.0030427,-2.260334637,-24.71059079,31.26592024,-23.8253458,94.9,0
5.251447072,-136.9620922,-2.036466154,-21.81102746,30.37701269,-20.81852174,94.1,0
8.125895494,-138.4467243,-0.9389726823,-24.2123377,31.72315941,-23.74614046,95.3,0
9.7235781,-138.7960458,-6.643865528,-22.58578981,30.19193555,-17.72952735,95.7,0
10.26801477,-140.1538841,-9.515758873,-24.43389016,30.076512,-17.27150483,96.6,0
9.367424081,-137.2478691,-5.879318104,-24.21808913,30.0882893,-18.37201679,94.5,0
4.782409584,-140.051866,-4.466195417,-21.13804607,32.31235329,-21.28299345,96.3,0
8.559467452,-138.628256,-4.768430241,-24.79660156,32.0762188,-17.48272772,95.4,0
7.428337694,-138.9193407,-1.443397381,-26.7737811,30.83144267,-23.91992137,95.5,0
8.847241807,-137.9032562,-5.579745671,-27.92129342,31.24012476,-24.33382901,94.9,0
7.140366304,-138.6350745,-1.974255438,-25.42059611,31.65555283,-25.81666754,95.4,0
10.18932426,-137.3001403,-4.145249328,-26.68460754,30.12541272,-26.5155001,94.5,0
7.644847285,-137.1601095,-1.13272077,-26.08552846,32.60669751,-24.50485759,94.4,0
9.537636403,-137.2333539,-0.7321206595,-25.88391874,30.48245295,-22.39303154,94.4,0
6.340072731,-139.5259261,-0.645019924,-18.55902604,27.88714027,-28.18966902,96.1,0
5.266705301,-130.6220867,-3.956586741,-22.42641462,30.40834884,-25.1968124,89.9,0
5.143493534,-140.0283213,-2.222863831,-21.77774639,33.49423909,-18.62850367,96.3,0
4.462013056,-139.4236446,-2.946908843,-20.42234683,31.72034508,-19.24497413,95.9,0
7.513943868,-137.2651238,-0.7703062414,-22.89249182,29.40462421,-21.20776266,94.4,0
6.098417457,-135.1016144,-8.533561111,-17.34933467,27.59252252,-22.03735645,93.2,0
4.761496024,-134.4812731,-6.677396871,-18.53980415,25.64390534,-22.33305929,92.6,0
5.176417228,-134.0480699,-6.915614726,-15.84585738,25.37212487,-23.14798978,92.4,0
6.072131425,-134.8522498,-6.882524019,-14.99342002,27.38555445,-20.49740221,93,0
4.579274189,-129.0788697,-10.09323481,-9.025433911,27.24915992,-10.77420435,89.1,0
-2.263857073,-133.5266151,-2.658120099,16.52433569,29.89095494,-26.95980961,91.9,1
4.633257946,-135.0083981,-0.8074577341,-19.35407103,28.8897466,-27.03820921,93,0
4.377063182,-136.2044082,-3.350589485,-19.19270648,30.70229136,-18.80889399,93.9,0
3.78551785,-133.9101435,-1.275912658,-17.57292417,28.7238081,-23.17842358,92.2,0
-4.11423162,-133.1093831,-5.947611855,11.68217945,24.93051363,-25.18199387,91.6,1
9.384137812,-127.1862893,-6.373913029,-15.09004085,25.05529013,-20.82713843,87.9,0
7.646530166,-126.9162502,-5.106343699,-15.45349733,24.22659876,-22.87814643,87.5,0
7.276022631,-129.6002201,-5.939079209,-11.96239012,26.8733313,-22.5204163,89.3,0
10.33377032,-129.2778175,-7.128024176,-16.34409345,26.57453829,-18.91275963,89.4,0
4.03023807,-138.4077295,-8.584554327,-10.48742932,32.60176442,-12.87099453,95.5,0
1.306225416,-137.422778,0.2659906894,-9.79917231,32.37911595,-13.42305864,94.5,0
-4.521798275,-133.8221308,-6.217863825,15.65377798,29.464606,-25.40651915,92.2,1
4.796045385,-137.8503913,-9.255298209,-9.677953214,31.49687942,-12.04698009,94.9,0
5.956008785,-137.4583851,-9.697101369,-9.201535733,28.74010805,-11.16968998,94.8,0
5.577396943,-136.7549046,-8.530073783,-9.302201377,27.47377176,-12.76055851,94.2,0
3.111403739,-137.0335043,-7.256614184,-10.01468603,31.5367641,-11.92579077,94.3,0
6.120442799,-137.7423381,-8.796675412,-12.2103052,33.22037553,-11.00984812,95.1,0
3.893594021,-136.622768,-7.615866174,-16.83019885,31.84403018,-15.33145571,94.3,0
5.62840627,-137.4981352,-4.876047186,-15.21056994,29.54281403,-15.72199269,94.7,0
7.190112684,-137.7501646,-1.959738604,-17.79671558,29.0436976,-20.8437522,94.7,0
7.915552067,-138.5302471,-1.307869432,-19.81843426,30.98240906,-18.25991357,95.3,0
4.976189127,-137.661552,-1.89831489,-12.82211761,30.19310835,-21.97282204,94.7,0
4.39408607,-136.191614,-3.47808853,-16.59303941,30.73763154,-20.17283748,93.7,0
5.026495669,-136.4597358,-1.531731074,-15.97622787,28.31408571,-25.19143573,93.8,0
6.246262437,-135.7355649,-1.834287157,-18.23525905,31.14278002,-19.21327285,93.4,0
5.493014606,-136.2533143,-3.582161597,-16.37279324,29.50240556,-17.88743466,94,0
7.34948483,-137.9851149,-2.658223208,-15.87154871,30.67233794,-17.31940757,94.8,0
6.679543317,-136.9665126,-2.547369789,-14.60426306,30.45966825,-23.99164032,94.1,0
6.429390854,-139.1193831,-1.534937338,-16.48026223,29.95326452,-21.20901443,95.7,0
6.463589067,-138.2370308,-5.12169454,-17.2959866,33.19381588,-20.12724041,95.2,0
3.570899734,-137.0137829,-0.8670173301,-14.05441087,26.98208006,-24.84281897,94,0
5.14174758,-137.1234192,-0.8890395756,-16.41966548,28.33930419,-20.95570008,94.2,0
6.020615232,-139.4125067,-2.072499084,-19.22975788,29.54489822,-20.28668471,95.8,0
11.79320889,-139.2118156,-6.5183032,-17.99075138,32.03515614,-14.91619965,96.1,0
7.917731132,-138.1726848,-4.398096582,-15.85134816,30.13845589,-20.11315473,95.1,0
8.110868125,-138.9221364,-5.109385265,-17.48645607,30.50658985,-21.48442775,95.6,0
7.320466623,-137.0250992,-3.906801121,-16.52789814,30.9315524,-17.29557501,94.3,0
5.030565171,-136.903774,-2.071650357,-16.43843264,29.2724018,-22.69096597,94.1,0
8.218685955,-138.2505464,-4.598407373,-18.71285294,29.35359438,-16.97836911,95.1,0
7.411888876,-139.1276602,-4.63599251,-16.39651263,29.69954264,-20.17005007,95.7,0
6.404231604,-139.1296411,-3.167493277,-15.77824841,31.18987453,-20.12324838,95.7,0
6.234026882,-137.7851835,-0.6406407525,-17.51957325,30.07646471,-25.95541002,94.7,0
8.561601534,-138.8050879,-4.397182117,-20.0212423,29.19941992,-20.57001564,95.5,0
4.504806644,-132.9105378,-9.83744477,-16.54816204,28.38822045,-16.09887406,91.8,0
-0.05678202638,-130.8756595,-4.522639415,-13.72281659,29.18770699,-20.3712054,90.3,0
4.507748823,-131.8099952,-5.608853368,-16.59241211,29.51029557,-20.17052669,90.9,0
3.770450818,-134.5493343,-9.373284488,-18.67154441,30.70516417,-13.64178952,92.9,0
2.522798563,-133.2399122,-7.875041263,-14.95138112,29.0938306,-17.25284374,91.9,0
1.942609384,-133.5500738,-5.203783198,-18.46430018,33.01583817,-16.6091269,92.1,0
4.952299265,-132.7312627,-8.21186322,-18.77211278,28.90676174,-19.29770412,91.6,0
4.870725296,-133.6910141,-5.570477255,-15.46669595,29.74948293,-16.87478659,92.2,0
2.984416429,-132.6245016,-6.868065407,-17.17344208,33.23631586,-16.0909201,91.6,0
3.799579657,-131.740013,-6.995906656,-16.42583799,30.67226275,-18.87743867,90.9,0
4.021104943,-131.9377828,-9.194506956,-18.0972411,30.18811969,-15.16629787,91.1,0
5.552611527,-132.1805159,-7.349771239,-17.03071057,28.71518565,-17.96309021,91.2,0
4.69999455,-132.0369749,-6.368717767,-18.16455524,30.02606275,-17.67192262,91.1,0
3.675867376,-130.6188089,-9.200509838,-16.30245754,27.09212226,-21.74176894,90.1,0
6.528768134,-133.7346162,-7.658294589,-15.65979803,27.66376922,-21.99686963,92.2,0
4.75021538,-134.8023744,-7.694152583,-16.42023567,27.72584438,-19.27950725,92.9,0
6.580857589,-134.3970536,-6.152851185,-16.07640168,27.07924115,-22.86868412,92.6,0
4.873626213,-133.0944801,-6.712965282,-15.31243098,28.80090086,-15.85275367,91.8,0
4.601843478,-133.6562924,-10.14003705,-11.13399264,29.73165568,-15.26827885,92.3,0
3.593210766,-134.3619638,-7.922408918,-14.43493248,31.14470966,-16.5735485,92.7,0
5.666294346,-135.515341,-5.709315747,-11.7048381,31.11387054,-16.14348771,93.4,0
4.474683537,-135.7997913,-0.9112297194,-11.98658597,32.83945788,-16.32348102,93.6,0
0.3049461884,-134.0788526,-3.163550207,-8.977921334,31.7955748,-19.7583522,92.4,0
2.334282139,-134.1755911,-5.743786378,-11.68449992,33.63561693,-14.53697429,92.6,0
1.767156322,-136.4873905,-5.484880166,-15.85012742,30.68557714,-17.94755689,94,0
4.390976762,-134.5458219,-5.107168185,-11.83038115,28.29342928,-15.99748498,92.6,0
3.984991047,-134.7351029,-2.936231595,-12.31870212,30.95849634,-16.10292198,92.9,0
8.452758716,-126.1874918,-4.663911359,-17.93808718,24.43225866,-21.86907086,87.1,0
5.677768802,-127.7704831,-4.200484656,-14.10460645,26.01654218,-16.83684292,88.1,0
8.324526384,-131.5017011,-5.281756363,-15.39956626,24.05220931,-16.425815,90.6,0
5.736849253,-130.1413288,-6.624311154,-15.78040472,28.41403903,-15.9707302,89.8,0
5.965734474,-129.994738,-6.176934125,-18.37446587,27.73482427,-17.33279992,89.7,0
6.548750648,-129.3291596,-7.779059151,-16.39415105,25.38114317,-17.77349371,89.2,0
3.740757995,-135.088495,-6.878995086,-16.42730104,30.45562539,-20.23942358,93.1,0
2.081413122,-134.6258568,-7.0202267,-14.252861,30.79186852,-18.07013875,92.8,0
7.016056182,-129.9771074,-4.73138141,-18.52187651,27.52387481,-16.9707523,89.7,0
8.393686306,-127.0061722,-3.186490813,-17.06355945,23.56269897,-23.59485497,87.6,0
6.74007371,-129.4592863,-5.006681541,-16.29718598,25.25608495,-19.12889905,89.3,0
7.642681581,-128.0644591,-5.451820837,-18.04459823,24.12968139,-19.86977043,88.3,0
6.740895768,-129.19897,-7.496826403,-14.84896227,24.96918747,-20.91345499,89.1,0
4.335561197,-133.1381847,-9.505778391,-13.72840149,30.17082041,-17.37568807,91.9,0
9.003354716,-131.0006847,-2.583254434,-19.89093732,26.30598961,-23.69869971,90.4,0
3.46210795,-134.6750769,-6.260851574,-14.14160771,30.88045323,-16.64902115,92.9,0
4.095323365,-135.8435431,-1.697682994,-10.3601256,32.0960412,-18.15917038,93.7,0
2.158772458,-133.2479582,-8.210393212,-13.86623063,29.3036648,-18.59848585,91.9,0
2.342078983,-134.7838481,-5.493397999,-12.69267876,30.09299806,-20.94010743,92.9,0
3.168578299,-135.2805094,-6.119287035,-15.44905534,32.59363051,-16.78907929,93.3,0
3.840077347,-137.6334887,-3.903261827,-10.61433365,29.8777404,-21.08035343,94.8,0
7.95141024,-130.2102436,-8.951410629,-19.8876219,26.26250545,-20.0746837,89.9,0
4.997424979,-132.3281851,-2.827910357,-15.99764465,26.39980844,-21.03546503,91.1,0
9.101628583,-132.8694455,-3.514546861,-15.36242496,28.99619894,-17.84675118,91.7,0
3.53650607,-135.1589415,-8.383588588,-17.63698112,27.86764487,-19.36574966,93.1,0
4.33956927,-134.3110617,-8.248207566,-19.7685351,26.9206083,-22.30127909,92.6,0
4.124526582,-135.842226,-6.035971667,-19.27548275,28.26320269,-22.38481403,93.5,0
7.443947444,-137.0274265,-5.505893259,-16.95831289,27.12467904,-20.75624244,94.4,0
6.498332323,-138.1478119,-6.009915026,-16.27191213,28.12593771,-18.72078485,95.1,0
7.351030457,-135.8381198,-2.963182154,-17.18545587,26.05487766,-20.05744746,93.5,0
8.888697568,-137.0604831,-3.326020511,-21.72054034,25.64222895,-23.28911936,94.5,0
5.656522264,-137.8037379,-6.386151767,-18.06383122,24.4908959,-19.47793777,94.7,0
6.832716293,-137.6247969,-5.226773118,-20.96606321,29.09909792,-15.78868008,94.7,0
4.631916333,-136.6748368,-11.16579554,-11.18343677,29.73699868,-9.494101432,94.3,0
4.074022291,-136.66352,-5.755516433,-11.40874466,31.03256739,-12.25638383,94.1,0
6.03466034,-138.2036668,-9.110589916,-11.42301591,30.43335488,-9.98609414,95.3,0
5.199296847,-137.704072,-8.596630278,-12.0946002,31.4592581,-10.77860174,94.9,0
4.664571532,-137.9202008,-2.573343966,-8.384830768,29.58031773,-11.42136961,94.9,0
7.18822261,-136.8413551,-3.746816527,-16.06518309,27.40067327,-20.57824728,94.2,0
8.861542696,-137.0083379,-6.402181885,-12.61887497,27.94498161,-18.71508331,94.5,0
5.55529281,-137.5097322,-3.550225421,-18.68696293,26.79356685,-22.8316598,94.6,0
6.891415109,-136.8324324,-6.488163236,-16.63749413,26.70105784,-19.66452602,94.2,0
11.03062067,-136.0781474,-5.089843982,-17.75577405,27.13044391,-19.9249046,93.9,0
8.220217347,-137.494796,-4.610775846,-15.92652567,27.23006426,-20.39485862,94.7,0
6.849144001,-136.7518192,-7.175468103,-17.5612184,24.78883439,-16.84873095,94.2,0
5.452338059,-135.592265,-3.304702959,-21.5020887,32.37860348,-25.36903678,93.5,0
4.591943682,-135.7476915,-4.184656926,-21.74284488,32.91507427,-21.26293946,93.5,0
4.115369316,-135.4647227,-2.688541216,-15.59769199,31.80767556,-20.94210004,93.3,0
4.621148628,-135.0576972,-4.105649745,-18.32276334,35.79655461,-17.86447099,93.2,0
6.335765415,-135.6216346,-3.111268421,-23.7888523,37.96772155,-24.03403997,93.7,0
5.332260237,-135.1335399,-3.989535748,-24.03228699,34.88279207,-23.64041524,93.3,0
6.603431832,-135.6254117,-3.114303178,-22.74878742,34.19923735,-25.01723006,93.6,0
4.858554622,-133.9442742,-1.531959787,-21.34674952,34.98875655,-21.03359809,92.5,0
5.420086667,-134.8320471,-5.858374599,-19.20506463,38.20493009,-18.65942265,93.2,0
5.732188732,-132.5281934,-1.073484752,-10.91671474,27.72937031,-26.0369503,91.3,0
4.36419174,-133.8610798,-4.325111598,-19.42930425,29.36402566,-22.86741822,92.2,0
6.171908743,-133.8231145,-4.524834455,-16.31094799,31.58600788,-22.82738677,92.3,0
5.308715987,-134.4513803,-5.110936874,-21.54292373,32.58082012,-23.42304811,92.7,0
9.574031249,-137.2312782,-6.835836836,-20.93927672,31.894796,-20.09338386,94.8,0
6.370463416,-135.2568275,-5.465165155,-18.85333551,34.31984144,-19.41591195,93.4,0
7.076471248,-135.3706347,-4.187008625,-21.82465378,33.77353648,-24.46730857,93.4,0
5.549911416,-134.8431129,-2.182116163,-17.45809253,30.04362209,-26.48891685,92.8,0
5.792552683,-134.2782145,-3.22993577,-17.44798949,30.0830087,-25.75854498,92.5,0
5.98513959,-131.7073854,-4.570160064,-14.06736554,27.79449284,-20.71021031,90.9,0
6.729369343,-132.0540236,-5.491098144,-13.67976859,26.16409705,-22.77952298,91.1,0
8.77120147,-131.9814436,-5.617538464,-16.30394384,26.54763074,-18.40128031,91.1,0
7.039561897,-138.8240606,-5.573526389,-27.50033362,29.01072898,-21.14509219,95.6,0
5.916024506,-130.3865416,-5.435918747,-8.011865047,30.65188972,-12.73488319,90.1,0
9.42635429,-134.5254477,-5.581202308,-16.65361744,29.33130281,-20.70331521,92.9,0
11.06780299,-135.9468943,-6.94646028,-19.06302923,28.44289715,-20.62371861,94,0
8.676259969,-137.5302707,-4.954822822,-17.36938701,29.61785469,-18.62254831,95,0
7.944267133,-137.0197019,-1.721424165,-11.34286063,27.21793736,-21.16908055,94.3,0
7.995550861,-136.9808442,-2.522445448,-12.14255552,26.81461188,-20.29750316,94.3,0
8.334778608,-138.8889727,-4.315340061,-15.45656574,28.04488633,-17.52603982,95.7,0
6.50534096,-136.8454187,-7.695433555,-23.38836495,28.04297116,-20.95391669,94.3,0
9.374006685,-138.1201485,-5.361965431,-22.13290683,27.6845543,-19.56052099,95.2,0
5.70151833,-138.1397928,-6.911566172,-23.69344647,29.72536708,-19.51745449,95.2,0
9.056973113,-138.5352841,-7.377558173,-21.7905792,27.63368322,-20.95474524,95.5,0
9.332578187,-138.4787282,-12.29600668,-25.23240485,24.58894182,-20.09476234,95.6,0
8.402578711,-140.2574625,-5.304929415,-26.70739027,31.89979401,-17.1151258,96.7,0
8.90363096,-140.6201428,-7.193683125,-22.63212429,29.00293999,-24.17702658,96.9,0
11.77955864,-134.0065379,-7.922981479,-24.45265715,27.43265771,-18.56299439,92.6,0
7.320462882,-141.9669469,-4.971988074,-18.84995855,33.55951129,-12.87795368,97.7,0
9.814342749,-136.3347048,-8.409866077,-17.48608082,26.22195932,-18.49767632,94.1,0
4.862335791,-139.480011,-8.036188796,-10.21376877,32.03562216,-9.119911854,96.1,0
4.697372076,-138.1779318,-8.577680001,-9.670269572,32.7525829,-9.188381049,95.3,0
8.670446466,-134.9220405,-5.579320348,-23.81210265,27.62294894,-17.64624977,93,0
7.367646941,-135.0312534,-7.517293327,-19.8552798,28.73814558,-16.75446367,93.1,0
9.512026073,-136.7252532,-7.815266763,-20.9201169,27.28937229,-17.14355988,94.3,0
8.534611838,-136.8844053,-7.557596904,-21.00992126,24.44505998,-18.35426981,94.3,0
12.45360966,-135.7001116,-7.623155349,-22.92788808,26.43891909,-16.53709662,93.7,0
10.38248288,-135.0686793,-8.47316843,-24.78313724,26.00072762,-19.01596071,93.2,0
8.854693261,-136.9568859,-9.160507207,-27.72356093,28.05066392,-19.88219039,94.5,0
11.14758641,-137.315176,-6.953124048,-25.9483983,28.11757575,-21.46860774,94.7,0
-6.085484811,-133.902372,-6.472669251,18.1939646,29.79370279,-18.29944396,92.4,1
-3.836535317,-134.5512613,-5.842366955,18.12445333,28.16774004,-22.75247072,92.6,1
-6.24219801,-135.6658343,-5.269806892,15.7462291,27.08584472,-22.15152725,93.4,1
-3.676761219,-132.814369,-1.742061585,17.63340355,28.03442401,-20.03676407,91.4,1
-4.413917784,-134.5415082,-5.078825873,14.259671,26.40263466,-21.17066544,92.6,1
-8.80012078,-135.2807372,-9.542050884,16.6549044,26.14379799,-18.95525794,93.3,1
-5.539928305,-134.6188774,-5.386057937,17.15044353,29.62876375,-21.22938808,92.7,1
-3.681815953,-132.9007667,-3.646182464,16.41218287,27.33885782,-21.05606991,91.5,1
5.474450835,-135.1861182,-10.27863553,-12.97306522,28.97795581,-19.12161419,93.4,0
7.573657375,-135.7188957,-3.668397527,-17.73675203,28.68404118,-15.1029502,93.7,0
7.678858126,-135.4843391,-8.203456627,-21.41958805,28.23545991,-16.56411803,93.6,0
7.480223527,-135.2328891,-5.272471092,-17.56811468,29.63796199,-11.69772223,93.5,0
6.900754175,-136.7394863,-6.815300585,-17.83438066,29.50602031,-15.55768466,94.4,0
6.583816667,-134.2782482,-3.657105435,-18.00288065,28.69776043,-12.75770264,92.7,0
8.024851637,-135.5062227,-4.291744199,-16.61260569,28.04722773,-18.38868682,93.5,0
6.552697503,-136.7433034,-3.934337906,-16.3884046,30.38964061,-12.24695079,94.4,0
7.848173984,-134.2474136,-11.06402353,-18.31545821,27.11511721,-13.51843126,92.9,0
6.186334873,-134.3340245,-9.424972938,-17.77798665,25.9421746,-16.08427687,92.7,0
9.209160653,-138.2153299,-6.173608817,-20.03034543,31.40023671,-11.49074365,95.6,0
4.374689435,-135.2051901,-6.276534346,-18.92553616,29.46044737,-11.46902659,93.3,0
3.455766094,-135.3826463,-3.921404408,-18.70064826,29.75588639,-15.79289565,93.4,0
4.802890419,-135.513298,-8.286742599,-19.94454362,29.76542099,-13.0474062,93.6,0
6.692081953,-133.3891494,-6.075598741,-16.95252091,28.35192223,-14.67019796,92.1,0
4.787782464,-132.7244963,-2.238990711,-16.40197775,28.25273131,-18.91321663,91.4,0
0.8047678442,-132.1688782,-5.986001386,-14.97897769,25.78921707,-20.68926025,91,0
5.180760057,-132.5053998,-8.770641937,-17.29081902,27.6958561,-17.18014191,91.4,0
6.888639019,-138.5592159,-6.29175181,-17.32782665,31.26128989,-17.59076629,95.6,0
11.16948909,-137.758876,-4.394159481,-21.78813118,30.26168394,-18.72844011,95.2,0
-2.721324301,-128.0783466,-4.738337462,10.38225842,25.11177884,-16.74827308,88.3,1
-6.688440288,-130.8264888,-6.14096603,12.31541842,26.06120935,-14.79742159,90.3,1
-6.641520199,-131.5773785,-6.214779899,10.11374821,24.57591293,-14.62350791,90.7,1
4.86060237,-132.24714,-5.05151026,-18.34015197,29.40326137,-19.73843809,91.1,0
0.6553062497,-133.1014987,-3.428537176,-12.95297521,28.61545999,-16.94280419,91.6,0
0.7150113433,-134.921821,-8.412973391,-13.4738953,29.9990835,-13.82845898,93,0
0.4933181169,-133.7874837,-4.143975687,-11.94968974,26.33678125,-15.22773187,92,0
1.455214222,-134.02373,-3.893561519,-12.33660689,27.25995815,-16.76322779,92.2,0
3.832353414,-134.300235,-7.036169856,-13.01799207,27.53406003,-16.93252287,92.5,0
7.499131511,-125.1853755,-5.541974162,-9.117840629,22.56287019,-24.19216965,86.2,0
4.885753104,-134.9387788,-6.499280802,-17.15236056,27.7782743,-17.90891295,92.8,0
5.357921392,-135.2556366,-9.444492336,-16.33522137,29.22099553,-15.6407541,93.3,0
4.95604849,-133.7418289,-6.999513846,-18.09709396,29.08890141,-15.00317261,92.1,0
7.848285266,-133.2352942,-6.854649341,-19.26486786,27.49643491,-17.45394947,91.8,0
4.650143611,-134.4949154,-5.712852352,-17.75963144,27.54080587,-24.43319113,92.7,0
4.884569375,-133.8420559,-10.89265072,-16.8978017,28.0720277,-20.54586389,92.4,0
5.354930909,-135.9564934,-6.684819757,-16.70515345,27.72518027,-23.00123311,93.7,0
6.015076343,-134.3760054,-1.831148581,-9.985900389,26.28365638,-23.86152228,92.5,0
3.370548559,-132.4026932,-8.440160652,-15.74104895,29.8673897,-19.05705493,91.4,0
